x, T_15,  T_30, T_60, T_90, T_150, T_210
0.031084, 29.3591, 36.7046, 42.6981, 44.3928, 45.0074, 45.0565
0.031088, 29.3585, 36.704, 42.6975, 44.3922, 45.0068, 45.056
0.031092, 29.3579, 36.7035, 42.697, 44.3916, 45.0062, 45.0554
0.031096, 29.3573, 36.7029, 42.6964, 44.391, 45.0057, 45.0548
0.0311, 29.3568, 36.7023, 42.6958, 44.3905, 45.0051, 45.0542
0.031104, 29.3562, 36.7017, 42.6952, 44.3899, 45.0045, 45.0536
0.031108, 29.3556, 36.7011, 42.6946, 44.3893, 45.0039, 45.0531
0.031112, 29.3551, 36.7006, 42.6941, 44.3887, 45.0034, 45.0525
0.031116, 29.3545, 36.7, 42.6935, 44.3881, 45.0028, 45.0519
0.03112, 29.3539, 36.6994, 42.6929, 44.3876, 45.0022, 45.0513
0.031124, 29.3533, 36.6988, 42.6923, 44.387, 45.0016, 45.0508
0.031128, 29.3528, 36.6983, 42.6918, 44.3864, 45.0011, 45.0502
0.031132, 29.3522, 36.6977, 42.6912, 44.3858, 45.0005, 45.0496
0.031136, 29.3516, 36.6971, 42.6906, 44.3853, 44.9999, 45.049
0.03114, 29.351, 36.6965, 42.69, 44.3847, 44.9993, 45.0485
0.031144, 29.3505, 36.696, 42.6895, 44.3841, 44.9988, 45.0479
0.031148, 29.3499, 36.6954, 42.6889, 44.3835, 44.9982, 45.0473
0.031152, 29.3493, 36.6948, 42.6883, 44.383, 44.9976, 45.0467
0.031156, 29.3488, 36.6942, 42.6877, 44.3824, 44.997, 45.0462
0.03116, 29.3482, 36.6937, 42.6872, 44.3818, 44.9965, 45.0456
0.031164, 29.3476, 36.6931, 42.6866, 44.3812, 44.9959, 45.045
0.031168, 29.3471, 36.6925, 42.686, 44.3807, 44.9953, 45.0444
0.031172, 29.3465, 36.6919, 42.6855, 44.3801, 44.9947, 45.0439
0.031176, 29.3459, 36.6914, 42.6849, 44.3795, 44.9942, 45.0433
0.03118, 29.3453, 36.6908, 42.6843, 44.379, 44.9936, 45.0427
0.031184, 29.3448, 36.6902, 42.6837, 44.3784, 44.993, 45.0422
0.031188, 29.3442, 36.6897, 42.6832, 44.3778, 44.9924, 45.0416
0.031192, 29.3436, 36.6891, 42.6826, 44.3772, 44.9919, 45.041
0.031196, 29.3431, 36.6885, 42.682, 44.3767, 44.9913, 45.0404
0.0312, 29.3425, 36.6879, 42.6814, 44.3761, 44.9907, 45.0399
0.031204, 29.3419, 36.6874, 42.6809, 44.3755, 44.9902, 45.0393
0.031208, 29.3414, 36.6868, 42.6803, 44.375, 44.9896, 45.0387
0.031212, 29.3408, 36.6862, 42.6797, 44.3744, 44.989, 45.0382
0.031216, 29.3402, 36.6857, 42.6792, 44.3738, 44.9885, 45.0376
0.03122, 29.3397, 36.6851, 42.6786, 44.3732, 44.9879, 45.037
0.031224, 29.3391, 36.6845, 42.678, 44.3727, 44.9873, 45.0365
0.031228, 29.3385, 36.684, 42.6775, 44.3721, 44.9867, 45.0359
0.031232, 29.338, 36.6834, 42.6769, 44.3715, 44.9862, 45.0353
0.031236, 29.3374, 36.6828, 42.6763, 44.371, 44.9856, 45.0347
0.03124, 29.3368, 36.6823, 42.6758, 44.3704, 44.985, 45.0342
0.031244, 29.3363, 36.6817, 42.6752, 44.3698, 44.9845, 45.0336
0.031248, 29.3357, 36.6811, 42.6746, 44.3693, 44.9839, 45.033
0.031252, 29.3352, 36.6806, 42.6741, 44.3687, 44.9833, 45.0325
0.031256, 29.3346, 36.68, 42.6735, 44.3681, 44.9828, 45.0319
0.03126, 29.334, 36.6794, 42.6729, 44.3676, 44.9822, 45.0313
0.031264, 29.3335, 36.6788, 42.6724, 44.367, 44.9816, 45.0308
0.031268, 29.3329, 36.6783, 42.6718, 44.3664, 44.9811, 45.0302
0.031272, 29.3323, 36.6777, 42.6712, 44.3659, 44.9805, 45.0296
0.031276, 29.3318, 36.6772, 42.6707, 44.3653, 44.9799, 45.0291
0.03128, 29.3312, 36.6766, 42.6701, 44.3647, 44.9794, 45.0285
0.031284, 29.3307, 36.676, 42.6695, 44.3642, 44.9788, 45.0279
0.031288, 29.3301, 36.6755, 42.669, 44.3636, 44.9782, 45.0274
0.031292, 29.3295, 36.6749, 42.6684, 44.363, 44.9777, 45.0268
0.031296, 29.329, 36.6743, 42.6678, 44.3625, 44.9771, 45.0263
0.0313, 29.3284, 36.6738, 42.6673, 44.3619, 44.9765, 45.0257
0.031304, 29.3278, 36.6732, 42.6667, 44.3613, 44.976, 45.0251
0.031308, 29.3273, 36.6726, 42.6661, 44.3608, 44.9754, 45.0246
0.031312, 29.3267, 36.6721, 42.6656, 44.3602, 44.9749, 45.024
0.031316, 29.3262, 36.6715, 42.665, 44.3597, 44.9743, 45.0234
0.03132, 29.3256, 36.6709, 42.6644, 44.3591, 44.9737, 45.0229
0.031324, 29.325, 36.6704, 42.6639, 44.3585, 44.9732, 45.0223
0.031328, 29.3245, 36.6698, 42.6633, 44.358, 44.9726, 45.0217
0.031332, 29.3239, 36.6693, 42.6628, 44.3574, 44.972, 45.0212
0.031336, 29.3234, 36.6687, 42.6622, 44.3568, 44.9715, 45.0206
0.03134, 29.3228, 36.6681, 42.6616, 44.3563, 44.9709, 45.0201
0.031344, 29.3223, 36.6676, 42.6611, 44.3557, 44.9704, 45.0195
0.031348, 29.3217, 36.667, 42.6605, 44.3552, 44.9698, 45.0189
0.031352, 29.3211, 36.6665, 42.66, 44.3546, 44.9692, 45.0184
0.031356, 29.3206, 36.6659, 42.6594, 44.354, 44.9687, 45.0178
0.03136, 29.32, 36.6653, 42.6588, 44.3535, 44.9681, 45.0173
0.031364, 29.3195, 36.6648, 42.6583, 44.3529, 44.9676, 45.0167
0.031368, 29.3189, 36.6642, 42.6577, 44.3524, 44.967, 45.0161
0.031372, 29.3184, 36.6637, 42.6572, 44.3518, 44.9664, 45.0156
0.031376, 29.3178, 36.6631, 42.6566, 44.3512, 44.9659, 45.015
0.03138, 29.3172, 36.6625, 42.656, 44.3507, 44.9653, 45.0145
0.031384, 29.3167, 36.662, 42.6555, 44.3501, 44.9648, 45.0139
0.031388, 29.3161, 36.6614, 42.6549, 44.3496, 44.9642, 45.0133
0.031392, 29.3156, 36.6609, 42.6544, 44.349, 44.9636, 45.0128
0.031396, 29.315, 36.6603, 42.6538, 44.3484, 44.9631, 45.0122
0.0314, 29.3145, 36.6597, 42.6532, 44.3479, 44.9625, 45.0117
0.031404, 29.3139, 36.6592, 42.6527, 44.3473, 44.962, 45.0111
0.031408, 29.3134, 36.6586, 42.6521, 44.3468, 44.9614, 45.0106
0.031412, 29.3128, 36.6581, 42.6516, 44.3462, 44.9609, 45.01
0.031416, 29.3123, 36.6575, 42.651, 44.3457, 44.9603, 45.0094
0.03142, 29.3117, 36.657, 42.6505, 44.3451, 44.9597, 45.0089
0.031424, 29.3112, 36.6564, 42.6499, 44.3446, 44.9592, 45.0083
0.031428, 29.3106, 36.6558, 42.6493, 44.344, 44.9586, 45.0078
0.031432, 29.31, 36.6553, 42.6488, 44.3434, 44.9581, 45.0072
0.031436, 29.3095, 36.6547, 42.6482, 44.3429, 44.9575, 45.0067
0.03144, 29.3089, 36.6542, 42.6477, 44.3423, 44.957, 45.0061
0.031444, 29.3084, 36.6536, 42.6471, 44.3418, 44.9564, 45.0055
0.031448, 29.3078, 36.6531, 42.6466, 44.3412, 44.9559, 45.005
0.031452, 29.3073, 36.6525, 42.646, 44.3407, 44.9553, 45.0044
0.031456, 29.3067, 36.652, 42.6455, 44.3401, 44.9547, 45.0039
0.03146, 29.3062, 36.6514, 42.6449, 44.3396, 44.9542, 45.0033
0.031464, 29.3056, 36.6509, 42.6444, 44.339, 44.9536, 45.0028
0.031468, 29.3051, 36.6503, 42.6438, 44.3385, 44.9531, 45.0022
0.031472, 29.3045, 36.6497, 42.6432, 44.3379, 44.9525, 45.0017
0.031476, 29.304, 36.6492, 42.6427, 44.3373, 44.952, 45.0011
0.03148, 29.3034, 36.6486, 42.6421, 44.3368, 44.9514, 45.0006
0.031484, 29.3029, 36.6481, 42.6416, 44.3362, 44.9509, 45
0.031488, 29.3023, 36.6475, 42.641, 44.3357, 44.9503, 44.9995
0.031492, 29.3018, 36.647, 42.6405, 44.3351, 44.9498, 44.9989
0.031496, 29.3012, 36.6464, 42.6399, 44.3346, 44.9492, 44.9984
0.0315, 29.3007, 36.6459, 42.6394, 44.334, 44.9487, 44.9978
0.031504, 29.3002, 36.6453, 42.6388, 44.3335, 44.9481, 44.9973
0.031508, 29.2996, 36.6448, 42.6383, 44.3329, 44.9476, 44.9967
0.031512, 29.2991, 36.6442, 42.6377, 44.3324, 44.947, 44.9962
0.031516, 29.2985, 36.6437, 42.6372, 44.3318, 44.9465, 44.9956
0.03152, 29.298, 36.6431, 42.6366, 44.3313, 44.9459, 44.9951
0.031524, 29.2974, 36.6426, 42.6361, 44.3307, 44.9454, 44.9945
0.031528, 29.2969, 36.642, 42.6355, 44.3302, 44.9448, 44.994
0.031532, 29.2963, 36.6415, 42.635, 44.3296, 44.9443, 44.9934
0.031536, 29.2958, 36.6409, 42.6344, 44.3291, 44.9437, 44.9929
0.03154, 29.2952, 36.6404, 42.6339, 44.3285, 44.9432, 44.9923
0.031544, 29.2947, 36.6398, 42.6333, 44.328, 44.9426, 44.9918
0.031548, 29.2941, 36.6393, 42.6328, 44.3274, 44.9421, 44.9912
0.031552, 29.2936, 36.6387, 42.6322, 44.3269, 44.9415, 44.9907
0.031556, 29.2931, 36.6382, 42.6317, 44.3263, 44.941, 44.9901
0.03156, 29.2925, 36.6376, 42.6311, 44.3258, 44.9404, 44.9896
0.031564, 29.292, 36.6371, 42.6306, 44.3253, 44.9399, 44.989
0.031568, 29.2914, 36.6366, 42.6301, 44.3247, 44.9393, 44.9885
0.031572, 29.2909, 36.636, 42.6295, 44.3242, 44.9388, 44.9879
0.031576, 29.2903, 36.6355, 42.629, 44.3236, 44.9383, 44.9874
0.03158, 29.2898, 36.6349, 42.6284, 44.3231, 44.9377, 44.9868
0.031584, 29.2893, 36.6344, 42.6279, 44.3225, 44.9372, 44.9863
0.031588, 29.2887, 36.6338, 42.6273, 44.322, 44.9366, 44.9858
0.031592, 29.2882, 36.6333, 42.6268, 44.3214, 44.9361, 44.9852
0.031596, 29.2876, 36.6327, 42.6262, 44.3209, 44.9355, 44.9847
0.0316, 29.2871, 36.6322, 42.6257, 44.3203, 44.935, 44.9841
0.031604, 29.2865, 36.6316, 42.6251, 44.3198, 44.9344, 44.9836
0.031608, 29.286, 36.6311, 42.6246, 44.3193, 44.9339, 44.983
0.031612, 29.2855, 36.6306, 42.6241, 44.3187, 44.9333, 44.9825
0.031616, 29.2849, 36.63, 42.6235, 44.3182, 44.9328, 44.9819
0.03162, 29.2844, 36.6295, 42.623, 44.3176, 44.9323, 44.9814
0.031624, 29.2838, 36.6289, 42.6224, 44.3171, 44.9317, 44.9809
0.031628, 29.2833, 36.6284, 42.6219, 44.3165, 44.9312, 44.9803
0.031632, 29.2828, 36.6278, 42.6213, 44.316, 44.9306, 44.9798
0.031636, 29.2822, 36.6273, 42.6208, 44.3155, 44.9301, 44.9792
0.03164, 29.2817, 36.6268, 42.6203, 44.3149, 44.9295, 44.9787
0.031644, 29.2812, 36.6262, 42.6197, 44.3144, 44.929, 44.9781
0.031648, 29.2806, 36.6257, 42.6192, 44.3138, 44.9285, 44.9776
0.031652, 29.2801, 36.6251, 42.6186, 44.3133, 44.9279, 44.9771
0.031656, 29.2795, 36.6246, 42.6181, 44.3127, 44.9274, 44.9765
0.03166, 29.279, 36.6241, 42.6176, 44.3122, 44.9268, 44.976
0.031664, 29.2785, 36.6235, 42.617, 44.3117, 44.9263, 44.9754
0.031668, 29.2779, 36.623, 42.6165, 44.3111, 44.9258, 44.9749
0.031672, 29.2774, 36.6224, 42.6159, 44.3106, 44.9252, 44.9744
0.031676, 29.2769, 36.6219, 42.6154, 44.31, 44.9247, 44.9738
0.03168, 29.2763, 36.6214, 42.6149, 44.3095, 44.9241, 44.9733
0.031684, 29.2758, 36.6208, 42.6143, 44.309, 44.9236, 44.9727
0.031688, 29.2753, 36.6203, 42.6138, 44.3084, 44.9231, 44.9722
0.031692, 29.2747, 36.6197, 42.6132, 44.3079, 44.9225, 44.9717
0.031696, 29.2742, 36.6192, 42.6127, 44.3074, 44.922, 44.9711
0.0317, 29.2736, 36.6187, 42.6122, 44.3068, 44.9215, 44.9706
0.031704, 29.2731, 36.6181, 42.6116, 44.3063, 44.9209, 44.9701
0.031708, 29.2726, 36.6176, 42.6111, 44.3057, 44.9204, 44.9695
0.031712, 29.272, 36.6171, 42.6106, 44.3052, 44.9198, 44.969
0.031716, 29.2715, 36.6165, 42.61, 44.3047, 44.9193, 44.9684
0.03172, 29.271, 36.616, 42.6095, 44.3041, 44.9188, 44.9679
0.031724, 29.2704, 36.6154, 42.6089, 44.3036, 44.9182, 44.9674
0.031728, 29.2699, 36.6149, 42.6084, 44.3031, 44.9177, 44.9668
0.031732, 29.2694, 36.6144, 42.6079, 44.3025, 44.9172, 44.9663
0.031736, 29.2688, 36.6138, 42.6073, 44.302, 44.9166, 44.9658
0.03174, 29.2683, 36.6133, 42.6068, 44.3015, 44.9161, 44.9652
0.031744, 29.2678, 36.6128, 42.6063, 44.3009, 44.9156, 44.9647
0.031748, 29.2673, 36.6122, 42.6057, 44.3004, 44.915, 44.9642
0.031752, 29.2667, 36.6117, 42.6052, 44.2998, 44.9145, 44.9636
0.031756, 29.2662, 36.6112, 42.6047, 44.2993, 44.9139, 44.9631
0.03176, 29.2657, 36.6106, 42.6041, 44.2988, 44.9134, 44.9626
0.031764, 29.2651, 36.6101, 42.6036, 44.2982, 44.9129, 44.962
0.031768, 29.2646, 36.6096, 42.6031, 44.2977, 44.9123, 44.9615
0.031772, 29.2641, 36.609, 42.6025, 44.2972, 44.9118, 44.961
0.031776, 29.2635, 36.6085, 42.602, 44.2966, 44.9113, 44.9604
0.03178, 29.263, 36.608, 42.6015, 44.2961, 44.9107, 44.9599
0.031784, 29.2625, 36.6074, 42.6009, 44.2956, 44.9102, 44.9594
0.031788, 29.262, 36.6069, 42.6004, 44.295, 44.9097, 44.9588
0.031792, 29.2614, 36.6064, 42.5999, 44.2945, 44.9092, 44.9583
0.031796, 29.2609, 36.6058, 42.5993, 44.294, 44.9086, 44.9578
0.0318, 29.2604, 36.6053, 42.5988, 44.2935, 44.9081, 44.9572
0.031804, 29.2598, 36.6048, 42.5983, 44.2929, 44.9076, 44.9567
0.031808, 29.2593, 36.6042, 42.5977, 44.2924, 44.907, 44.9562
0.031812, 29.2588, 36.6037, 42.5972, 44.2919, 44.9065, 44.9556
0.031816, 29.2583, 36.6032, 42.5967, 44.2913, 44.906, 44.9551
0.03182, 29.2577, 36.6027, 42.5962, 44.2908, 44.9054, 44.9546
0.031824, 29.2572, 36.6021, 42.5956, 44.2903, 44.9049, 44.954
0.031828, 29.2567, 36.6016, 42.5951, 44.2897, 44.9044, 44.9535
0.031832, 29.2561, 36.6011, 42.5946, 44.2892, 44.9038, 44.953
0.031836, 29.2556, 36.6005, 42.594, 44.2887, 44.9033, 44.9525
0.03184, 29.2551, 36.6, 42.5935, 44.2882, 44.9028, 44.9519
0.031844, 29.2546, 36.5995, 42.593, 44.2876, 44.9023, 44.9514
0.031848, 29.254, 36.5989, 42.5924, 44.2871, 44.9017, 44.9509
0.031852, 29.2535, 36.5984, 42.5919, 44.2866, 44.9012, 44.9503
0.031856, 29.253, 36.5979, 42.5914, 44.286, 44.9007, 44.9498
0.03186, 29.2525, 36.5974, 42.5909, 44.2855, 44.9002, 44.9493
0.031864, 29.252, 36.5968, 42.5903, 44.285, 44.8996, 44.9488
0.031868, 29.2514, 36.5963, 42.5898, 44.2845, 44.8991, 44.9482
0.031872, 29.2509, 36.5958, 42.5893, 44.2839, 44.8986, 44.9477
0.031876, 29.2504, 36.5953, 42.5888, 44.2834, 44.898, 44.9472
0.03188, 29.2499, 36.5947, 42.5882, 44.2829, 44.8975, 44.9467
0.031884, 29.2493, 36.5942, 42.5877, 44.2824, 44.897, 44.9461
0.031888, 29.2488, 36.5937, 42.5872, 44.2818, 44.8965, 44.9456
0.031892, 29.2483, 36.5932, 42.5867, 44.2813, 44.8959, 44.9451
0.031896, 29.2478, 36.5926, 42.5861, 44.2808, 44.8954, 44.9446
0.0319, 29.2472, 36.5921, 42.5856, 44.2803, 44.8949, 44.944
0.031904, 29.2467, 36.5916, 42.5851, 44.2797, 44.8944, 44.9435
0.031908, 29.2462, 36.5911, 42.5846, 44.2792, 44.8938, 44.943
0.031912, 29.2457, 36.5905, 42.584, 44.2787, 44.8933, 44.9425
0.031916, 29.2452, 36.59, 42.5835, 44.2782, 44.8928, 44.9419
0.03192, 29.2446, 36.5895, 42.583, 44.2776, 44.8923, 44.9414
0.031924, 29.2441, 36.589, 42.5825, 44.2771, 44.8917, 44.9409
0.031928, 29.2436, 36.5884, 42.5819, 44.2766, 44.8912, 44.9404
0.031932, 29.2431, 36.5879, 42.5814, 44.2761, 44.8907, 44.9398
0.031936, 29.2426, 36.5874, 42.5809, 44.2755, 44.8902, 44.9393
0.03194, 29.242, 36.5869, 42.5804, 44.275, 44.8897, 44.9388
0.031944, 29.2415, 36.5864, 42.5798, 44.2745, 44.8891, 44.9383
0.031948, 29.241, 36.5858, 42.5793, 44.274, 44.8886, 44.9378
0.031952, 29.2405, 36.5853, 42.5788, 44.2735, 44.8881, 44.9372
0.031956, 29.24, 36.5848, 42.5783, 44.2729, 44.8876, 44.9367
0.03196, 29.2395, 36.5843, 42.5778, 44.2724, 44.8871, 44.9362
0.031964, 29.2389, 36.5837, 42.5772, 44.2719, 44.8865, 44.9357
0.031968, 29.2384, 36.5832, 42.5767, 44.2714, 44.886, 44.9351
0.031972, 29.2379, 36.5827, 42.5762, 44.2709, 44.8855, 44.9346
0.031976, 29.2374, 36.5822, 42.5757, 44.2703, 44.885, 44.9341
0.03198, 29.2369, 36.5817, 42.5752, 44.2698, 44.8845, 44.9336
0.031984, 29.2364, 36.5811, 42.5746, 44.2693, 44.8839, 44.9331
0.031988, 29.2358, 36.5806, 42.5741, 44.2688, 44.8834, 44.9326
0.031992, 29.2353, 36.5801, 42.5736, 44.2683, 44.8829, 44.932
0.031996, 29.2348, 36.5796, 42.5731, 44.2677, 44.8824, 44.9315
0.032, 29.2343, 36.5791, 42.5726, 44.2672, 44.8819, 44.931
0.032004, 29.2338, 36.5786, 42.5721, 44.2667, 44.8813, 44.9305
0.032008, 29.2333, 36.578, 42.5715, 44.2662, 44.8808, 44.93
0.032012, 29.2327, 36.5775, 42.571, 44.2657, 44.8803, 44.9294
0.032016, 29.2322, 36.577, 42.5705, 44.2652, 44.8798, 44.9289
0.03202, 29.2317, 36.5765, 42.57, 44.2646, 44.8793, 44.9284
0.032024, 29.2312, 36.576, 42.5695, 44.2641, 44.8788, 44.9279
0.032028, 29.2307, 36.5755, 42.569, 44.2636, 44.8782, 44.9274
0.032032, 29.2302, 36.5749, 42.5684, 44.2631, 44.8777, 44.9269
0.032036, 29.2297, 36.5744, 42.5679, 44.2626, 44.8772, 44.9263
0.03204, 29.2292, 36.5739, 42.5674, 44.2621, 44.8767, 44.9258
0.032044, 29.2286, 36.5734, 42.5669, 44.2615, 44.8762, 44.9253
0.032048, 29.2281, 36.5729, 42.5664, 44.261, 44.8757, 44.9248
0.032052, 29.2276, 36.5724, 42.5659, 44.2605, 44.8751, 44.9243
0.032056, 29.2271, 36.5718, 42.5653, 44.26, 44.8746, 44.9238
0.03206, 29.2266, 36.5713, 42.5648, 44.2595, 44.8741, 44.9233
0.032064, 29.2261, 36.5708, 42.5643, 44.259, 44.8736, 44.9227
0.032068, 29.2256, 36.5703, 42.5638, 44.2585, 44.8731, 44.9222
0.032072, 29.2251, 36.5698, 42.5633, 44.2579, 44.8726, 44.9217
0.032076, 29.2246, 36.5693, 42.5628, 44.2574, 44.8721, 44.9212
0.03208, 29.224, 36.5688, 42.5623, 44.2569, 44.8715, 44.9207
0.032084, 29.2235, 36.5682, 42.5617, 44.2564, 44.871, 44.9202
0.032088, 29.223, 36.5677, 42.5612, 44.2559, 44.8705, 44.9197
0.032092, 29.2225, 36.5672, 42.5607, 44.2554, 44.87, 44.9191
0.032096, 29.222, 36.5667, 42.5602, 44.2549, 44.8695, 44.9186
0.0321, 29.2215, 36.5662, 42.5597, 44.2544, 44.869, 44.9181
0.032104, 29.221, 36.5657, 42.5592, 44.2538, 44.8685, 44.9176
0.032108, 29.2205, 36.5652, 42.5587, 44.2533, 44.868, 44.9171
0.032112, 29.22, 36.5647, 42.5582, 44.2528, 44.8675, 44.9166
0.032116, 29.2195, 36.5642, 42.5577, 44.2523, 44.8669, 44.9161
0.03212, 29.219, 36.5636, 42.5571, 44.2518, 44.8664, 44.9156
0.032124, 29.2185, 36.5631, 42.5566, 44.2513, 44.8659, 44.9151
0.032128, 29.218, 36.5626, 42.5561, 44.2508, 44.8654, 44.9146
0.032132, 29.2174, 36.5621, 42.5556, 44.2503, 44.8649, 44.914
0.032136, 29.2169, 36.5616, 42.5551, 44.2498, 44.8644, 44.9135
0.03214, 29.2164, 36.5611, 42.5546, 44.2492, 44.8639, 44.913
0.032144, 29.2159, 36.5606, 42.5541, 44.2487, 44.8634, 44.9125
0.032148, 29.2154, 36.5601, 42.5536, 44.2482, 44.8629, 44.912
0.032152, 29.2149, 36.5596, 42.5531, 44.2477, 44.8624, 44.9115
0.032156, 29.2144, 36.5591, 42.5526, 44.2472, 44.8619, 44.911
0.03216, 29.2139, 36.5586, 42.5521, 44.2467, 44.8613, 44.9105
0.032164, 29.2134, 36.5581, 42.5515, 44.2462, 44.8608, 44.91
0.032168, 29.2129, 36.5575, 42.551, 44.2457, 44.8603, 44.9095
0.032172, 29.2124, 36.557, 42.5505, 44.2452, 44.8598, 44.909
0.032176, 29.2119, 36.5565, 42.55, 44.2447, 44.8593, 44.9085
0.03218, 29.2114, 36.556, 42.5495, 44.2442, 44.8588, 44.9079
0.032184, 29.2109, 36.5555, 42.549, 44.2437, 44.8583, 44.9074
0.032188, 29.2104, 36.555, 42.5485, 44.2432, 44.8578, 44.9069
0.032192, 29.2099, 36.5545, 42.548, 44.2427, 44.8573, 44.9064
0.032196, 29.2094, 36.554, 42.5475, 44.2422, 44.8568, 44.9059
0.0322, 29.2089, 36.5535, 42.547, 44.2416, 44.8563, 44.9054
0.032204, 29.2084, 36.553, 42.5465, 44.2411, 44.8558, 44.9049
0.032208, 29.2079, 36.5525, 42.546, 44.2406, 44.8553, 44.9044
0.032212, 29.2074, 36.552, 42.5455, 44.2401, 44.8548, 44.9039
0.032216, 29.2069, 36.5515, 42.545, 44.2396, 44.8543, 44.9034
0.03222, 29.2064, 36.551, 42.5445, 44.2391, 44.8538, 44.9029
0.032224, 29.2059, 36.5505, 42.544, 44.2386, 44.8533, 44.9024
0.032228, 29.2054, 36.55, 42.5435, 44.2381, 44.8528, 44.9019
0.032232, 29.2049, 36.5495, 42.543, 44.2376, 44.8523, 44.9014
0.032236, 29.2044, 36.549, 42.5425, 44.2371, 44.8517, 44.9009
0.03224, 29.2039, 36.5485, 42.542, 44.2366, 44.8512, 44.9004
0.032244, 29.2034, 36.548, 42.5415, 44.2361, 44.8507, 44.8999
0.032248, 29.2029, 36.5475, 42.541, 44.2356, 44.8502, 44.8994
0.032252, 29.2024, 36.547, 42.5405, 44.2351, 44.8497, 44.8989
0.032256, 29.2019, 36.5465, 42.54, 44.2346, 44.8492, 44.8984
0.03226, 29.2014, 36.546, 42.5395, 44.2341, 44.8487, 44.8979
0.032264, 29.2009, 36.5455, 42.5389, 44.2336, 44.8482, 44.8974
0.032268, 29.2004, 36.545, 42.5384, 44.2331, 44.8477, 44.8969
0.032272, 29.1999, 36.5444, 42.5379, 44.2326, 44.8472, 44.8964
0.032276, 29.1994, 36.5439, 42.5374, 44.2321, 44.8467, 44.8959
0.03228, 29.1989, 36.5434, 42.5369, 44.2316, 44.8462, 44.8954
0.032284, 29.1984, 36.543, 42.5364, 44.2311, 44.8457, 44.8949
0.032288, 29.1979, 36.5425, 42.5359, 44.2306, 44.8452, 44.8944
0.032292, 29.1974, 36.542, 42.5355, 44.2301, 44.8447, 44.8939
0.032296, 29.1969, 36.5415, 42.535, 44.2296, 44.8442, 44.8934
0.0323, 29.1964, 36.541, 42.5345, 44.2291, 44.8437, 44.8929
0.032304, 29.1959, 36.5405, 42.534, 44.2286, 44.8432, 44.8924
0.032308, 29.1954, 36.54, 42.5335, 44.2281, 44.8427, 44.8919
0.032312, 29.1949, 36.5395, 42.533, 44.2276, 44.8422, 44.8914
0.032316, 29.1944, 36.539, 42.5325, 44.2271, 44.8417, 44.8909
0.03232, 29.1939, 36.5385, 42.532, 44.2266, 44.8413, 44.8904
0.032324, 29.1934, 36.538, 42.5315, 44.2261, 44.8408, 44.8899
0.032328, 29.1929, 36.5375, 42.531, 44.2256, 44.8403, 44.8894
0.032332, 29.1925, 36.537, 42.5305, 44.2251, 44.8398, 44.8889
0.032336, 29.192, 36.5365, 42.53, 44.2246, 44.8393, 44.8884
0.03234, 29.1915, 36.536, 42.5295, 44.2241, 44.8388, 44.8879
0.032344, 29.191, 36.5355, 42.529, 44.2236, 44.8383, 44.8874
0.032348, 29.1905, 36.535, 42.5285, 44.2231, 44.8378, 44.8869
0.032352, 29.19, 36.5345, 42.528, 44.2226, 44.8373, 44.8864
0.032356, 29.1895, 36.534, 42.5275, 44.2222, 44.8368, 44.8859
0.03236, 29.189, 36.5335, 42.527, 44.2217, 44.8363, 44.8854
0.032364, 29.1885, 36.533, 42.5265, 44.2212, 44.8358, 44.8849
0.032368, 29.188, 36.5325, 42.526, 44.2207, 44.8353, 44.8844
0.032372, 29.1875, 36.532, 42.5255, 44.2202, 44.8348, 44.8839
0.032376, 29.187, 36.5315, 42.525, 44.2197, 44.8343, 44.8835
0.03238, 29.1866, 36.531, 42.5245, 44.2192, 44.8338, 44.883
0.032384, 29.1861, 36.5305, 42.524, 44.2187, 44.8333, 44.8825
0.032388, 29.1856, 36.5301, 42.5236, 44.2182, 44.8328, 44.882
0.032392, 29.1851, 36.5296, 42.5231, 44.2177, 44.8323, 44.8815
0.032396, 29.1846, 36.5291, 42.5226, 44.2172, 44.8319, 44.881
0.0324, 29.1841, 36.5286, 42.5221, 44.2167, 44.8314, 44.8805
0.032404, 29.1836, 36.5281, 42.5216, 44.2162, 44.8309, 44.88
0.032408, 29.1831, 36.5276, 42.5211, 44.2157, 44.8304, 44.8795
0.032412, 29.1826, 36.5271, 42.5206, 44.2153, 44.8299, 44.879
0.032416, 29.1822, 36.5266, 42.5201, 44.2148, 44.8294, 44.8785
0.03242, 29.1817, 36.5261, 42.5196, 44.2143, 44.8289, 44.878
0.032424, 29.1812, 36.5256, 42.5191, 44.2138, 44.8284, 44.8776
0.032428, 29.1807, 36.5251, 42.5186, 44.2133, 44.8279, 44.8771
0.032432, 29.1802, 36.5247, 42.5181, 44.2128, 44.8274, 44.8766
0.032436, 29.1797, 36.5242, 42.5177, 44.2123, 44.8269, 44.8761
0.03244, 29.1792, 36.5237, 42.5172, 44.2118, 44.8265, 44.8756
0.032444, 29.1787, 36.5232, 42.5167, 44.2113, 44.826, 44.8751
0.032448, 29.1783, 36.5227, 42.5162, 44.2108, 44.8255, 44.8746
0.032452, 29.1778, 36.5222, 42.5157, 44.2104, 44.825, 44.8741
0.032456, 29.1773, 36.5217, 42.5152, 44.2099, 44.8245, 44.8736
0.03246, 29.1768, 36.5212, 42.5147, 44.2094, 44.824, 44.8732
0.032464, 29.1763, 36.5207, 42.5142, 44.2089, 44.8235, 44.8727
