x, T, Texact
0.015712, 49.3139, 49.317
0.015716, 49.3122, 49.3153
0.01572, 49.3106, 49.3136
0.015724, 49.3089, 49.312
0.015728, 49.3072, 49.3103
0.015732, 49.3056, 49.3086
0.015736, 49.3039, 49.307
0.01574, 49.3022, 49.3053
0.015744, 49.3006, 49.3036
0.015748, 49.2989, 49.302
0.015752, 49.2973, 49.3003
0.015756, 49.2956, 49.2987
0.01576, 49.2939, 49.297
0.015764, 49.2923, 49.2953
0.015768, 49.2906, 49.2937
0.015772, 49.289, 49.292
0.015776, 49.2873, 49.2904
0.01578, 49.2856, 49.2887
0.015784, 49.284, 49.287
0.015788, 49.2823, 49.2854
0.015792, 49.2807, 49.2837
0.015796, 49.279, 49.2821
0.0158, 49.2773, 49.2804
0.015804, 49.2757, 49.2787
0.015808, 49.274, 49.2771
0.015812, 49.2724, 49.2754
0.015816, 49.2707, 49.2738
0.01582, 49.269, 49.2721
0.015824, 49.2674, 49.2705
0.015828, 49.2657, 49.2688
0.015832, 49.2641, 49.2671
0.015836, 49.2624, 49.2655
0.01584, 49.2608, 49.2638
0.015844, 49.2591, 49.2622
0.015848, 49.2575, 49.2605
0.015852, 49.2558, 49.2589
0.015856, 49.2541, 49.2572
0.01586, 49.2525, 49.2556
0.015864, 49.2508, 49.2539
0.015868, 49.2492, 49.2522
0.015872, 49.2475, 49.2506
0.015876, 49.2459, 49.2489
0.01588, 49.2442, 49.2473
0.015884, 49.2426, 49.2456
0.015888, 49.2409, 49.244
0.015892, 49.2393, 49.2423
0.015896, 49.2376, 49.2407
0.0159, 49.236, 49.239
0.015904, 49.2343, 49.2374
0.015908, 49.2327, 49.2357
0.015912, 49.231, 49.2341
0.015916, 49.2294, 49.2324
0.01592, 49.2277, 49.2308
0.015924, 49.2261, 49.2291
0.015928, 49.2244, 49.2275
0.015932, 49.2228, 49.2258
0.015936, 49.2211, 49.2242
0.01594, 49.2195, 49.2225
0.015944, 49.2178, 49.2209
0.015948, 49.2162, 49.2192
0.015952, 49.2145, 49.2176
0.015956, 49.2129, 49.2159
0.01596, 49.2112, 49.2143
0.015964, 49.2096, 49.2127
0.015968, 49.208, 49.211
0.015972, 49.2063, 49.2094
0.015976, 49.2047, 49.2077
0.01598, 49.203, 49.2061
0.015984, 49.2014, 49.2044
0.015988, 49.1997, 49.2028
0.015992, 49.1981, 49.2011
0.015996, 49.1964, 49.1995
0.016, 49.1948, 49.1979
0.016004, 49.1932, 49.1962
0.016008, 49.1915, 49.1946
0.016012, 49.1899, 49.1929
0.016016, 49.1882, 49.1913
0.01602, 49.1866, 49.1896
0.016024, 49.1849, 49.188
0.016028, 49.1833, 49.1864
0.016032, 49.1817, 49.1847
0.016036, 49.18, 49.1831
0.01604, 49.1784, 49.1814
0.016044, 49.1767, 49.1798
0.016048, 49.1751, 49.1782
0.016052, 49.1735, 49.1765
0.016056, 49.1718, 49.1749
0.01606, 49.1702, 49.1732
0.016064, 49.1686, 49.1716
0.016068, 49.1669, 49.17
0.016072, 49.1653, 49.1683
0.016076, 49.1636, 49.1667
0.01608, 49.162, 49.1651
0.016084, 49.1604, 49.1634
0.016088, 49.1587, 49.1618
0.016092, 49.1571, 49.1601
0.016096, 49.1555, 49.1585
0.0161, 49.1538, 49.1569
0.016104, 49.1522, 49.1552
0.016108, 49.1505, 49.1536
0.016112, 49.1489, 49.152
0.016116, 49.1473, 49.1503
0.01612, 49.1456, 49.1487
0.016124, 49.144, 49.1471
0.016128, 49.1424, 49.1454
0.016132, 49.1407, 49.1438
0.016136, 49.1391, 49.1422
0.01614, 49.1375, 49.1405
0.016144, 49.1358, 49.1389
0.016148, 49.1342, 49.1373
0.016152, 49.1326, 49.1356
0.016156, 49.131, 49.134
0.01616, 49.1293, 49.1324
0.016164, 49.1277, 49.1307
0.016168, 49.1261, 49.1291
0.016172, 49.1244, 49.1275
0.016176, 49.1228, 49.1259
0.01618, 49.1212, 49.1242
0.016184, 49.1195, 49.1226
0.016188, 49.1179, 49.121
0.016192, 49.1163, 49.1193
0.016196, 49.1147, 49.1177
0.0162, 49.113, 49.1161
0.016204, 49.1114, 49.1145
0.016208, 49.1098, 49.1128
0.016212, 49.1082, 49.1112
0.016216, 49.1065, 49.1096
0.01622, 49.1049, 49.108
0.016224, 49.1033, 49.1063
0.016228, 49.1016, 49.1047
0.016232, 49.1, 49.1031
0.016236, 49.0984, 49.1015
0.01624, 49.0968, 49.0998
0.016244, 49.0951, 49.0982
0.016248, 49.0935, 49.0966
0.016252, 49.0919, 49.095
0.016256, 49.0903, 49.0933
0.01626, 49.0887, 49.0917
0.016264, 49.087, 49.0901
0.016268, 49.0854, 49.0885
0.016272, 49.0838, 49.0868
0.016276, 49.0822, 49.0852
0.01628, 49.0805, 49.0836
0.016284, 49.0789, 49.082
0.016288, 49.0773, 49.0804
0.016292, 49.0757, 49.0787
0.016296, 49.0741, 49.0771
0.0163, 49.0724, 49.0755
0.016304, 49.0708, 49.0739
0.016308, 49.0692, 49.0723
0.016312, 49.0676, 49.0706
0.016316, 49.066, 49.069
0.01632, 49.0643, 49.0674
0.016324, 49.0627, 49.0658
0.016328, 49.0611, 49.0642
0.016332, 49.0595, 49.0625
0.016336, 49.0579, 49.0609
0.01634, 49.0563, 49.0593
0.016344, 49.0546, 49.0577
0.016348, 49.053, 49.0561
0.016352, 49.0514, 49.0545
0.016356, 49.0498, 49.0528
0.01636, 49.0482, 49.0512
0.016364, 49.0466, 49.0496
0.016368, 49.0449, 49.048
0.016372, 49.0433, 49.0464
0.016376, 49.0417, 49.0448
0.01638, 49.0401, 49.0432
0.016384, 49.0385, 49.0415
0.016388, 49.0369, 49.0399
0.016392, 49.0353, 49.0383
0.016396, 49.0336, 49.0367
0.0164, 49.032, 49.0351
0.016404, 49.0304, 49.0335
0.016408, 49.0288, 49.0319
0.016412, 49.0272, 49.0302
0.016416, 49.0256, 49.0286
0.01642, 49.024, 49.027
0.016424, 49.0224, 49.0254
0.016428, 49.0208, 49.0238
0.016432, 49.0191, 49.0222
0.016436, 49.0175, 49.0206
0.01644, 49.0159, 49.019
0.016444, 49.0143, 49.0174
0.016448, 49.0127, 49.0158
0.016452, 49.0111, 49.0141
0.016456, 49.0095, 49.0125
0.01646, 49.0079, 49.0109
0.016464, 49.0063, 49.0093
0.016468, 49.0047, 49.0077
0.016472, 49.0031, 49.0061
0.016476, 49.0015, 49.0045
0.01648, 48.9998, 49.0029
0.016484, 48.9982, 49.0013
0.016488, 48.9966, 48.9997
0.016492, 48.995, 48.9981
0.016496, 48.9934, 48.9965
0.0165, 48.9918, 48.9949
0.016504, 48.9902, 48.9933
0.016508, 48.9886, 48.9917
0.016512, 48.987, 48.9901
0.016516, 48.9854, 48.9885
0.01652, 48.9838, 48.9869
0.016524, 48.9822, 48.9852
0.016528, 48.9806, 48.9836
0.016532, 48.979, 48.982
0.016536, 48.9774, 48.9804
0.01654, 48.9758, 48.9788
0.016544, 48.9742, 48.9772
0.016548, 48.9726, 48.9756
0.016552, 48.971, 48.974
0.016556, 48.9694, 48.9724
0.01656, 48.9678, 48.9708
0.016564, 48.9662, 48.9692
0.016568, 48.9646, 48.9676
0.016572, 48.963, 48.966
0.016576, 48.9614, 48.9644
0.01658, 48.9598, 48.9628
0.016584, 48.9582, 48.9612
0.016588, 48.9566, 48.9596
0.016592, 48.955, 48.958
0.016596, 48.9534, 48.9564
0.0166, 48.9518, 48.9548
0.016604, 48.9502, 48.9533
0.016608, 48.9486, 48.9517
0.016612, 48.947, 48.9501
0.016616, 48.9454, 48.9485
0.01662, 48.9438, 48.9469
0.016624, 48.9422, 48.9453
0.016628, 48.9406, 48.9437
0.016632, 48.939, 48.9421
0.016636, 48.9374, 48.9405
0.01664, 48.9358, 48.9389
0.016644, 48.9342, 48.9373
0.016648, 48.9327, 48.9357
0.016652, 48.9311, 48.9341
0.016656, 48.9295, 48.9325
0.01666, 48.9279, 48.9309
0.016664, 48.9263, 48.9293
0.016668, 48.9247, 48.9277
0.016672, 48.9231, 48.9261
0.016676, 48.9215, 48.9246
0.01668, 48.9199, 48.923
0.016684, 48.9183, 48.9214
0.016688, 48.9167, 48.9198
0.016692, 48.9151, 48.9182
0.016696, 48.9136, 48.9166
0.0167, 48.912, 48.915
0.016704, 48.9104, 48.9134
0.016708, 48.9088, 48.9118
0.016712, 48.9072, 48.9102
0.016716, 48.9056, 48.9087
0.01672, 48.904, 48.9071
0.016724, 48.9024, 48.9055
0.016728, 48.9008, 48.9039
0.016732, 48.8993, 48.9023
0.016736, 48.8977, 48.9007
0.01674, 48.8961, 48.8991
0.016744, 48.8945, 48.8975
0.016748, 48.8929, 48.896
0.016752, 48.8913, 48.8944
0.016756, 48.8897, 48.8928
0.01676, 48.8882, 48.8912
0.016764, 48.8866, 48.8896
0.016768, 48.885, 48.888
0.016772, 48.8834, 48.8865
0.016776, 48.8818, 48.8849
0.01678, 48.8802, 48.8833
0.016784, 48.8787, 48.8817
0.016788, 48.8771, 48.8801
0.016792, 48.8755, 48.8785
0.016796, 48.8739, 48.877
0.0168, 48.8723, 48.8754
0.016804, 48.8707, 48.8738
0.016808, 48.8692, 48.8722
0.016812, 48.8676, 48.8706
0.016816, 48.866, 48.869
0.01682, 48.8644, 48.8675
0.016824, 48.8628, 48.8659
0.016828, 48.8613, 48.8643
0.016832, 48.8597, 48.8627
0.016836, 48.8581, 48.8611
0.01684, 48.8565, 48.8596
0.016844, 48.8549, 48.858
0.016848, 48.8534, 48.8564
0.016852, 48.8518, 48.8548
0.016856, 48.8502, 48.8533
0.01686, 48.8486, 48.8517
0.016864, 48.8471, 48.8501
0.016868, 48.8455, 48.8485
0.016872, 48.8439, 48.8469
0.016876, 48.8423, 48.8454
0.01688, 48.8408, 48.8438
0.016884, 48.8392, 48.8422
0.016888, 48.8376, 48.8406
0.016892, 48.836, 48.8391
0.016896, 48.8345, 48.8375
0.0169, 48.8329, 48.8359
0.016904, 48.8313, 48.8343
0.016908, 48.8297, 48.8328
0.016912, 48.8282, 48.8312
0.016916, 48.8266, 48.8296
0.01692, 48.825, 48.8281
0.016924, 48.8234, 48.8265
0.016928, 48.8219, 48.8249
0.016932, 48.8203, 48.8233
0.016936, 48.8187, 48.8218
0.01694, 48.8171, 48.8202
0.016944, 48.8156, 48.8186
0.016948, 48.814, 48.8171
0.016952, 48.8124, 48.8155
0.016956, 48.8109, 48.8139
0.01696, 48.8093, 48.8123
0.016964, 48.8077, 48.8108
0.016968, 48.8062, 48.8092
0.016972, 48.8046, 48.8076
0.016976, 48.803, 48.8061
0.01698, 48.8015, 48.8045
0.016984, 48.7999, 48.8029
0.016988, 48.7983, 48.8014
0.016992, 48.7967, 48.7998
0.016996, 48.7952, 48.7982
0.017, 48.7936, 48.7967
0.017004, 48.792, 48.7951
0.017008, 48.7905, 48.7935
0.017012, 48.7889, 48.792
0.017016, 48.7874, 48.7904
0.01702, 48.7858, 48.7888
0.017024, 48.7842, 48.7873
0.017028, 48.7827, 48.7857
0.017032, 48.7811, 48.7841
0.017036, 48.7795, 48.7826
0.01704, 48.778, 48.781
0.017044, 48.7764, 48.7794
0.017048, 48.7748, 48.7779
0.017052, 48.7733, 48.7763
0.017056, 48.7717, 48.7748
0.01706, 48.7701, 48.7732
0.017064, 48.7686, 48.7716
0.017068, 48.767, 48.7701
0.017072, 48.7655, 48.7685
0.017076, 48.7639, 48.7669
0.01708, 48.7623, 48.7654
0.017084, 48.7608, 48.7638
0.017088, 48.7592, 48.7623
0.017092, 48.7577, 48.7607
0.017096, 48.7561, 48.7591
0.0171, 48.7545, 48.7576
0.017104, 48.753, 48.756
0.017108, 48.7514, 48.7545
0.017112, 48.7499, 48.7529
0.017116, 48.7483, 48.7514
0.01712, 48.7468, 48.7498
0.017124, 48.7452, 48.7482
0.017128, 48.7436, 48.7467
0.017132, 48.7421, 48.7451
0.017136, 48.7405, 48.7436
0.01714, 48.739, 48.742
0.017144, 48.7374, 48.7405
0.017148, 48.7359, 48.7389
0.017152, 48.7343, 48.7373
0.017156, 48.7327, 48.7358
0.01716, 48.7312, 48.7342
0.017164, 48.7296, 48.7327
0.017168, 48.7281, 48.7311
0.017172, 48.7265, 48.7296
0.017176, 48.725, 48.728
0.01718, 48.7234, 48.7265
0.017184, 48.7219, 48.7249
0.017188, 48.7203, 48.7234
0.017192, 48.7188, 48.7218
0.017196, 48.7172, 48.7203
0.0172, 48.7157, 48.7187
0.017204, 48.7141, 48.7172
0.017208, 48.7126, 48.7156
0.017212, 48.711, 48.714
0.017216, 48.7095, 48.7125
0.01722, 48.7079, 48.7109
0.017224, 48.7064, 48.7094
0.017228, 48.7048, 48.7078
0.017232, 48.7033, 48.7063
0.017236, 48.7017, 48.7048
0.01724, 48.7002, 48.7032
0.017244, 48.6986, 48.7017
0.017248, 48.6971, 48.7001
0.017252, 48.6955, 48.6986
0.017256, 48.694, 48.697
0.01726, 48.6924, 48.6955
0.017264, 48.6909, 48.6939
0.017268, 48.6893, 48.6924
0.017272, 48.6878, 48.6908
0.017276, 48.6862, 48.6893
0.01728, 48.6847, 48.6877
0.017284, 48.6831, 48.6862
0.017288, 48.6816, 48.6846
0.017292, 48.6801, 48.6831
0.017296, 48.6785, 48.6816
0.0173, 48.677, 48.68
0.017304, 48.6754, 48.6785
0.017308, 48.6739, 48.6769
0.017312, 48.6723, 48.6754
0.017316, 48.6708, 48.6738
0.01732, 48.6693, 48.6723
0.017324, 48.6677, 48.6707
0.017328, 48.6662, 48.6692
0.017332, 48.6646, 48.6677
0.017336, 48.6631, 48.6661
0.01734, 48.6615, 48.6646
0.017344, 48.66, 48.663
0.017348, 48.6585, 48.6615
0.017352, 48.6569, 48.66
0.017356, 48.6554, 48.6584
0.01736, 48.6538, 48.6569
0.017364, 48.6523, 48.6553
0.017368, 48.6508, 48.6538
0.017372, 48.6492, 48.6523
0.017376, 48.6477, 48.6507
0.01738, 48.6462, 48.6492
0.017384, 48.6446, 48.6477
0.017388, 48.6431, 48.6461
0.017392, 48.6415, 48.6446
0.017396, 48.64, 48.643
0.0174, 48.6385, 48.6415
0.017404, 48.6369, 48.64
0.017408, 48.6354, 48.6384
0.017412, 48.6339, 48.6369
0.017416, 48.6323, 48.6354
0.01742, 48.6308, 48.6338
0.017424, 48.6293, 48.6323
0.017428, 48.6277, 48.6308
0.017432, 48.6262, 48.6292
0.017436, 48.6246, 48.6277
0.01744, 48.6231, 48.6262
0.017444, 48.6216, 48.6246
0.017448, 48.6201, 48.6231
0.017452, 48.6185, 48.6216
0.017456, 48.617, 48.62
0.01746, 48.6155, 48.6185
0.017464, 48.6139, 48.617
0.017468, 48.6124, 48.6154
0.017472, 48.6109, 48.6139
0.017476, 48.6093, 48.6124
0.01748, 48.6078, 48.6108
0.017484, 48.6063, 48.6093
0.017488, 48.6047, 48.6078
0.017492, 48.6032, 48.6062
0.017496, 48.6017, 48.6047
0.0175, 48.6001, 48.6032
0.017504, 48.5986, 48.6017
0.017508, 48.5971, 48.6001
0.017512, 48.5956, 48.5986
0.017516, 48.594, 48.5971
0.01752, 48.5925, 48.5955
